id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
33046307,100 Walkscore Pearl District Condos 1BD 6 F,8534462,Corp Condos & Apts,Pearl,45.52337,-122.68072,Entire home/apt,190,0,253
33046326,100 Walkscore Pearl District Condos 1BD 9 F,8534462,Corp Condos & Apts,Pearl,45.52309,-122.67973,Entire home/apt,190,1,253
33046348,100 Walkscore Pearl District Condos 1BD 8 F,8534462,Corp Condos & Apts,Pearl,45.52305,-122.68088,Entire home/apt,190,1,253
33046364,100 Walkscore Pearl District Condos 1BD 7 F,8534462,Corp Condos & Apts,Pearl,45.52333,-122.68064,Entire home/apt,190,0,253
33046379,Market Street Condos 1 BD 1 F,8534462,Corp Condos & Apts,Portland Downtown,45.51546,-122.68555,Entire home/apt,190,0,253
33046390,Market Street Condos 2 BD 6 F,8534462,Corp Condos & Apts,Portland Downtown,45.51517,-122.68775,Entire home/apt,300,0,253
33046407,Market Street Condos 2 BD 5 F,8534462,Corp Condos & Apts,Portland Downtown,45.51378,-122.68646000000001,Entire home/apt,300,0,253
33046419,Market Street Condos Studio 1 F,8534462,Corp Condos & Apts,Portland Downtown,45.51552,-122.6865,Entire home/apt,180,1,253
33046432,Pearl District Condos 1 BD 5 F,8534462,Corp Condos & Apts,Pearl,45.53025,-122.68332,Entire home/apt,190,0,253
33046445,Pearl District Condos 1 BD 4 F,8534462,Corp Condos & Apts,Pearl,45.529720000000005,-122.68328000000001,Entire home/apt,190,0,253
33046462,Pearl District Condos 1 BD 1 F,8534462,Corp Condos & Apts,Pearl,45.530159999999995,-122.6829,Entire home/apt,190,0,253
33046489,Pearl District Condos 1 BD 6 F,8534462,Corp Condos & Apts,Pearl,45.531079999999996,-122.68641000000001,Entire home/apt,190,1,253
33046505,Pearl District Condos 1 BD 2 F,8534462,Corp Condos & Apts,Pearl,45.52978,-122.68638999999999,Entire home/apt,190,0,253
33046513,Pearl District Condos 1 BD 3 F,8534462,Corp Condos & Apts,Pearl,45.5313,-122.6834,Entire home/apt,190,0,253
33046549,Downtown Lux Apartments 1BD,8534462,Corp Condos & Apts,Portland Downtown,45.52013,-122.68173,Entire home/apt,225,3,253
33046571,Downtown Lux Apartments 2BD,8534462,Corp Condos & Apts,Portland Downtown,45.5189,-122.68158999999999,Entire home/apt,340,3,253
33071342,"Gorgeous, hand-crafted tiny house *no cleaning fee",57657995,Amanda,Lents,45.48024,-122.5646,Entire home/apt,75,79,3
33094401,Luxurious Home For Up to 10 Guests (7 Queen Beds),123968362,Arvell,Irvington,45.5379,-122.65023000000001,Entire home/apt,750,8,3
33102414,Private light filled room in residential area.,3519870,Steve,Sabin,45.55189,-122.65267,Private room,46,4,2
33120538,Woodstock Cottage,25243756,Josh,Brentwood-Darlington,45.46463,-122.61056,Entire home/apt,90,93,1
33137481,Beautifully Renovated Historic Home - Pet Friendy!,25552291,Sheryl,Hosford-Abernethy,45.510490000000004,-122.64047,Entire home/apt,375,0,1
33160496,Prescott House,249670904,Nang,Parkrose,45.55672,-122.54548999999999,Entire home/apt,165,14,1
33161922,"New, Modern Studio Suite in Vibrant NE Portland",196967709,Patricia,Vernon,45.56371,-122.64573,Entire home/apt,100,1,4
33166512,Center Guest Suite,129804065,Van,Portland Downtown,45.51867,-122.68013,Entire home/apt,250,0,1
33169341,Walker's Paradise with magic bookshelf,249746109,Andrea,Sunnyside,45.51354,-122.63694,Entire home/apt,83,40,1
33169660,Happy rainbow casa & PDX theme room inner Portland,38194712,Mandie,Brentwood-Darlington,45.47065,-122.59952,Private room,32,20,1
33199200,Bright Concordia Bungalow,71088499,Carlisle,Concordia,45.57071,-122.63847,Entire home/apt,65,12,1
33203169,Bright 2 story home in quiet NE neighborhood,250004203,Kelsey,Roseway,45.54315,-122.5841,Entire home/apt,75,83,1
33247891,Sun drenched Craftsman Bungalow!,1917985,Anthony,Piedmont,45.5723,-122.6766,Entire home/apt,150,0,1
33254404,Roseway Loft,250409464,Nicole,Roseway,45.552609999999994,-122.59788,Entire home/apt,40,46,1
33270692,"Bright, new, beautiful 1BR in vibrant Overlook",4431797,Anita,Overlook,45.565459999999995,-122.68275,Entire home/apt,39,2,1
33272054,Luxury Designer Home Steps From 23rd Avenue!,218952334,Stay,Northwest District,45.528940000000006,-122.69721000000001,Entire home/apt,249,0,18
33282854,"Centrally Located SE PDX, 1-hr drive to Mt Hood",250633610,Ildi & Jake,Hazelwood,45.52064,-122.55033,Entire home/apt,175,43,1
33291624,The Spring Room at Bellaterra B&B,47482973,Ellen,South Portland,45.49532,-122.67539,Private room,55,0,6
33317259,Charming Craftsman Loft,15135715,Jordan,Woodlawn,45.57184,-122.65818,Entire home/apt,89,38,1
33334442,Comfortable room near everything+FREE HAPPY HOUR!!,251106424,Jennifer,King,45.56078,-122.65588999999999,Private room,62,46,2
33334506,Cozy room near everything+FREE HAPPY HOUR!!,251106424,Jennifer,King,45.5606,-122.6547,Private room,52,46,2
33337544,The Little Treehouse,40164644,Mandy,Sunnyside,45.51667,-122.62696000000001,Entire home/apt,95,4,1
33367959,"Premium Designer Penthouse, Steps from 23rd!",218952334,Stay,Northwest District,45.52727,-122.697,Entire home/apt,249,5,18
33370307,Forested Escape Minutes from OHSU,24804649,Yutu,Southwest Hills,45.49991,-122.70151000000001,Entire home/apt,125,39,1
33392742,Spacious & Pet-friendly Home on Quiet Street!,218952334,Stay,Centennial,45.50853,-122.5108,Entire home/apt,199,16,18
33394369,Garden Guesthouse -  Newly Built in SE Division,251575849,Jody,Richmond,45.50504,-122.61888,Entire home/apt,85,96,1
33395820,Fun & Vibrant 1950's Mt Scott Home,218952334,Stay,Mt. Scott-Arleta,45.47964,-122.59926999999999,Entire home/apt,159,22,18
33395999,"Cozy Getaway with Hot tub, Fireplace, Firepit & AC",129582844,Karen,Laurelhurst,45.53221,-122.6209,Entire home/apt,125,55,1
33401196,Ken's airporter bungalow w/queen bed,94889798,Ken,Madison South,45.53795,-122.57911000000001,Private room,35,137,2
33428215,#TheHayhurstManor - Main Floor,134297004,Jose,Hayhurst,45.48649,-122.7268,Entire home/apt,120,3,8
33453422,Great room w/ easy access to all of PDX,129037670,Kat,Kenton,45.58469,-122.70237,Private room,45,23,1
33469567,Luxury Home For Up to 10 Guests (8 Queen Beds),123968362,Arvell,Irvington,45.53945,-122.65151000000002,Entire home/apt,875,12,3
33469666,"Ken""s Airporter Bungalow W/double bed",94889798,Ken,Madison South,45.53861,-122.57727,Private room,35,127,2
33474431,Bright Basement Space in superb SE location,252219155,Matthew,Mt. Tabor,45.51396,-122.60956000000002,Entire home/apt,100,22,1
33488582,10 Min To Downtown and OHSU - King & Private Bath,8159602,Noel,Hillsdale,45.47193,-122.68255,Private room,49,25,2
33543798,Saturday... in the park,5191305,Leon,Woodlawn,45.5751,-122.65203000000001,Entire home/apt,80,26,1
33548960,Cozy Portland Room,252792193,Justin,Sellwood-Moreland Improvement League,45.46479,-122.64446000000001,Private room,35,1,1
33561696,Cozy and Elegant Portland Heights Bungalow,234863000,Winston,Southwest Hills,45.503679999999996,-122.7081,Private room,82,21,1
33578717,Guest House w/incredible views & trails,815483,Jeffrey,Hillside,45.527770000000004,-122.70948999999999,Entire home/apt,93,0,1
33590637,Bohemian loft,253121035,Kathleen,Foster-Powell,45.4968,-122.59109,Private room,27,60,1
33592675,South Tabor Tuckaway,65222350,Molly,South Tabor,45.50288,-122.58141,Entire home/apt,87,40,1
33611692,Your home away from home,253286370,Mary,Cully,45.55455,-122.6121,Entire home/apt,100,14,1
33619387,*NEW “Roma’s Place” : Historic Little City House ~,28688984,David,Portland Downtown,45.50871,-122.68281,Entire home/apt,146,19,2
33621233,Enjoy an old farmhouse in a quiet neighborhood!,145659006,Tj,South Tabor,45.5022,-122.59562,Entire home/apt,109,15,3
33622031,Mid-Century Modern Plant House w/Big Backyard,11312017,Olivia,Montavilla,45.5203,-122.56736000000001,Entire home/apt,120,10,1
33641250,Wanderlust Guest House and Gallery,3812273,Jen,Arbor Lodge,45.566359999999996,-122.68569,Entire home/apt,87,17,1
33663000,Peaceful Park Abode,52419051,Heather,Pearl,45.52599,-122.67853999999998,Entire home/apt,68,2,1
33668898,"Modern garden house, walk/bike to hot SE Division",10872163,Melissa,Richmond,45.499159999999996,-122.62343999999999,Entire home/apt,100,4,2
33688953,Cosy Master Suite in the Alberta Arts district,14055038,Alex,Concordia,45.56081,-122.63727,Private room,65,70,2
33689103,*On Alberta* Modern 2 bed apt in arts district!,53371722,Alex,Vernon,45.56064,-122.65118000000001,Entire home/apt,100,66,1
33710393,The Best of NW Portland at Your Door,254105696,Alex,Northwest District,45.53269,-122.69385,Entire home/apt,90,2,1
33723263,Spacious Serene Upstairs Space In Vintage Art Home,127584615,Carole,South Tabor,45.49962,-122.58601999999999,Private room,35,16,2
33738380,Parkside Urban Oasis,18580154,Dee,Mt. Tabor,45.514140000000005,-122.60105,Entire home/apt,95,35,1
33748490,Photographers Modern Alberta Studio in central NE!,3774553,Phillip,King,45.56297,-122.66353000000001,Entire home/apt,115,45,1
33770669,NE PDX Alberta Arts: bright/spacious modern home,1931256,Jo Marie,Vernon,45.56136,-122.64681000000002,Entire home/apt,150,1,1
33773933,Private Treetop Studio,24385374,Chris,Concordia,45.565529999999995,-122.63771000000001,Entire home/apt,85,62,1
33777511,Architect designed in the Heart of NW District,254623751,Rich,Northwest District,45.5275,-122.69785,Entire home/apt,149,16,1
33782686,"★ Clean, comfortable master bedroom  ★ patio",254586465,Rosemary,Brentwood-Darlington,45.474920000000004,-122.58997,Private room,50,22,1
33805610,"Northeast Garden Apartment, Close to Everything",5424140,Nate And Frances,Eliot,45.54206,-122.66438000000001,Entire home/apt,104,4,1
33807010,"Studio with a View - Access to Trails, OHSU (SW)",30415706,Mark & Kylee,Homestead,45.492779999999996,-122.68156,Entire home/apt,120,33,1
33814266,Gorgeous private ADU on the edge of NE Laurelhurst,252680829,Clarissa,Kerns,45.52489,-122.6364,Entire home/apt,250,20,1
33831038,"Hawthorne Handmade Cabin: Garden, Hot Tub, parking",13162607,Alfred,Sunnyside,45.5136,-122.6302,Entire home/apt,119,46,1
33831704,#ThePortlandRitzHideaway,134297004,Jose,Hayhurst,45.48475,-122.72686999999999,Entire home/apt,395,36,8
33852871,SE Division Studio Apartment in Craftsman Home,1458369,Charlie,Richmond,45.50593,-122.62205,Entire home/apt,85,13,1
33909451,Private Cottage in Nob Hill,256052894,Pca,Northwest District,45.52691,-122.69816999999999,Entire home/apt,119,11,1
33911444,"Gorgeous, Newly-constructed, Light-filled Cottage.",204626355,Lori & David,Eastmoreland,45.46972,-122.62548999999999,Entire home/apt,140,28,1
33915285,Enjoy a bedroom in an old farmhouse near Mt. Tabor,145659006,Tj,South Tabor,45.501670000000004,-122.59658999999999,Private room,53,38,3
33915615,Cute bedroom in an old house close to Mt. Tabor.,145659006,Tj,South Tabor,45.5021,-122.59465,Private room,52,39,3
34036884,Garden Oasis: Space & Comfort Steps to Hawthorne!,257005682,Monica,Sunnyside,45.51615,-122.61901999999999,Entire home/apt,98,34,1
34057853,Kindness House King Suite,7091972,Andrew,Richmond,45.50479,-122.61128000000001,Entire home/apt,125,20,2
34064074,"Updated, cozy, charming. Prime Hawthorne location!",257219824,Kristi,Richmond,45.508559999999996,-122.615,Entire home/apt,200,12,1
34066774,Boho-Chic Private Haven: Alberta Arts District,22615259,Erin,Vernon,45.56237,-122.6472,Entire home/apt,75,36,1
34068962,Spacious Mid-Century Apartment in Woodstock,29452459,Lee And Jamie,Woodstock,45.48268,-122.60798999999999,Entire home/apt,87,20,1
34092463,Superb 3 Bedroom Townhome in brilliant location!,389250,Landon,Kenton,45.58705,-122.69368,Entire home/apt,140,0,1
34093583,NE Portland: Casa Azul — Private Room & Bath,59998888,Molly,Sabin,45.54998,-122.65373999999998,Private room,55,3,1
34123760,Cedar House,248930295,Dharma,Boise,45.55196,-122.66882,Entire home/apt,130,32,1
34128431,Vintage studio close to the MAX!,26548643,Kirsten,Northwest District,45.524809999999995,-122.69552,Entire home/apt,95,20,1
34176428,"Portland Waterfront Park, 1-Bedroom #1",10981379,Jan,Old Town/Chinatown,45.51992,-122.67036999999999,Entire home/apt,162,0,24
34177805,"Bungalow paradise with private, serene courtyard",18105369,Cathy,Vernon,45.56548,-122.64573999999999,Entire home/apt,70,12,1
34180606,New Home. 15m-airprt. 15m-DT. 40m-MT. 5m-lightrail,29167392,Nam,Hazelwood,45.52738,-122.55235,Entire home/apt,100,40,1
34225681,Bright & Airy NE Portland Studio with Garden View,27870679,Eric,Beaumont-Wilshire,45.55486,-122.62798000000001,Entire home/apt,70,13,1
34227631,Concordia master suite,6589054,Linda,Concordia,45.57393,-122.64001999999999,Private room,40,0,3
34230129,"Brand new! Dreamy Hawthorne 2 bed, 2 bath",17378091,Erin,Richmond,45.51036,-122.62928000000001,Entire home/apt,149,35,2
34239140,"Bright, Cozy and comfortable.  Location!",136792349,Sheri,Arbor Lodge,45.5744,-122.69988000000001,Entire home/apt,250,4,1
34248209,"New Spacious SE PDX 1 bed, 1 bath Unit",66605634,Brittany,Reed,45.48984,-122.62892,Entire home/apt,125,17,1
34254663,"Portland Waterfront Park, 1-Bedroom #2",10981379,Jan,Old Town/Chinatown,45.521570000000004,-122.67227,Entire home/apt,162,0,24
34255660,"Portland Waterfront Park, 1-Bedroom Z #1",10981379,Jan,Portland Downtown,45.51798,-122.67286999999999,Entire home/apt,162,0,24
34255678,"Portland Waterfront Park, 1-Bedroom Z #2",10981379,Jan,Old Town/Chinatown,45.52155,-122.67045,Entire home/apt,162,0,24
34257735,"Portland Waterfront Park, 1-Bedroom Pent #1",10981379,Jan,Old Town/Chinatown,45.519659999999995,-122.6716,Entire home/apt,179,0,24
34257737,"Portland Waterfront Park, 1-Bedroom Pent Z #1",10981379,Jan,Old Town/Chinatown,45.52171,-122.67071999999999,Entire home/apt,179,0,24
34257763,"Portland Waterfront Park, 1-Bedroom Pent SN #1",10981379,Jan,Portland Downtown,45.51945,-122.6715,Entire home/apt,179,0,24
34257770,"Portland Waterfront Park, 1-Bedroom Pent S #1",10981379,Jan,Old Town/Chinatown,45.52135,-122.67206000000002,Entire home/apt,179,0,24
34278897,Modern and Homey Lower Level Suite!,229095817,Loftium,Sabin,45.55457,-122.65216000000001,Entire home/apt,90,62,27
34282925,"Portland Waterfront Park, 1-Bedroom Pres #1",10981379,Jan,Old Town/Chinatown,45.521609999999995,-122.67048,Entire home/apt,260,0,24
34282929,"Portland Waterfront Park, 1-Bedroom Pres SN #1",10981379,Jan,Old Town/Chinatown,45.520379999999996,-122.67183,Entire home/apt,260,0,24
34282945,"Portland Waterfront Park, 1-Bedroom Pres Z #1",10981379,Jan,Old Town/Chinatown,45.5215,-122.67023,Entire home/apt,260,0,24
34282951,"Portland Waterfront Park, 1-Bedroom Pres S #1",10981379,Jan,Old Town/Chinatown,45.519859999999994,-122.67055,Entire home/apt,260,0,24
34285215,"Portland Waterfront Park, 2-Bedroom Pres #1",10981379,Jan,Old Town/Chinatown,45.51993,-122.6707,Entire home/apt,295,0,24
34285219,"Portland Waterfront Park, 2-Bedroom Pres Z #1",10981379,Jan,Old Town/Chinatown,45.51981,-122.67159,Entire home/apt,295,0,24
34285228,"Portland Waterfront Park, 2-Bedroom Pres SN #1",10981379,Jan,Old Town/Chinatown,45.52041,-122.67204,Entire home/apt,295,0,24
34285685,Private St. Johns basement apt! No extra charges!!,156237727,Gwen,St. Johns,45.586890000000004,-122.73841999999999,Entire home/apt,60,32,1
34285799,Woodstock Private Bungalow Charmer,16627549,Tawny,Woodstock,45.47129,-122.61708999999999,Entire home/apt,119,26,1
34286860,Concordia home,6589054,Linda,Sunderland,45.577290000000005,-122.63811000000001,Entire home/apt,140,3,3
34288192,"Portland Waterfront Park, Studio #1",10981379,Jan,Old Town/Chinatown,45.519859999999994,-122.67093,Entire home/apt,135,0,24
34288207,"Portland Waterfront Park, Studio Z #1",10981379,Jan,Old Town/Chinatown,45.51998,-122.67036999999999,Entire home/apt,135,0,24
34288788,"Portland Waterfront Park, Studio Penthouse #1",10981379,Jan,Old Town/Chinatown,45.52175,-122.6702,Entire home/apt,153,0,24
34288794,"Portland Waterfront Park, Studio Penthouse Z #1",10981379,Jan,Old Town/Chinatown,45.52125,-122.67164,Entire home/apt,153,1,24
34288798,"Portland Waterfront Park, Studio Penthouse SN #1",10981379,Jan,Old Town/Chinatown,45.520070000000004,-122.67188999999999,Entire home/apt,153,0,24
34288802,"Portland Waterfront Park, Studio Penthouse S #1",10981379,Jan,Old Town/Chinatown,45.52142,-122.67026000000001,Entire home/apt,153,0,24
34291889,Brand new modern Kenton area home.,177429857,Christopher,Kenton,45.58975,-122.70127,Entire home/apt,175,22,1
34306825,"Bright, Modern Garden Studio, SE Portland",2500581,Paloma,Hosford-Abernethy,45.5022,-122.64096,Entire home/apt,82,22,1
34311177,"Charming, Pet-friendly 3bed Home - Walk Score 91!",218952334,Stay,King,45.54862,-122.66035,Entire home/apt,169,3,18
34321950,✧ Glam-Plush Apt | Spacious 2 BR in Central PDX✧,1218855,Suja,Kerns,45.52892,-122.64326000000001,Entire home/apt,147,36,7
34333094,"The ""Suitest"" Basement",182053001,Veronica,Wilkes,45.54302,-122.49571999999999,Private room,45,7,1
34339270,Lovely & Modern Basement Apartment in North PDX,1413812,Brooke,University Park,45.57971,-122.73323,Entire home/apt,82,46,1
34344012,♡♡ Luxe-Glam Apt | Spacious 2BD in Central PDX ♡♡,1218855,Suja,Kerns,45.52858,-122.64438999999999,Entire home/apt,154,42,7
34355963,Large Group - Walk/Bike Downtown Portland,258045340,Luay,Hosford-Abernethy,45.50935,-122.66031000000001,Entire home/apt,186,46,1
34364058,Waterfront District Studio in Downtown Portland,26482762,ResortShare1,Old Town/Chinatown,45.521,-122.6723,Entire home/apt,144,0,1
34393230,Bohemian Bamboo Hideaway,10437867,Camille,Mt. Tabor,45.51678,-122.59658,Entire home/apt,90,0,2
34396718,Gem in the Pearl District,20828305,Yelena,Pearl,45.532059999999994,-122.68513999999999,Entire home/apt,95,3,2
34410296,"Laurelhurst Park Retreat, light-filled and fun.",1909916,Courtney,Laurelhurst,45.52219,-122.62987,Entire home/apt,250,3,1
34419728,Close-in NE Irvington Guesthouse w/in Bamboo Yard,111643390,Vanessa,Irvington,45.53757,-122.6549,Entire home/apt,110,0,3
34421940,Happy Cozy Home,259852767,Jermaine,Woodlawn,45.566359999999996,-122.64978,Entire home/apt,225,0,1
34445664,Victorian Charm,21642695,Steven,Sellwood-Moreland Improvement League,45.46379,-122.64442,Entire home/apt,100,8,1
34451108,"Spacious, High-end Remodeled Portland Craftsman",260081450,R,Irvington,45.54462,-122.65696000000001,Entire home/apt,218,24,1
34465871,Kenton Dreamin' - 31+ day booking,20410856,Abbie,Kenton,45.57975,-122.68331,Entire home/apt,102,1,3
34475337,North Portland deluxe apartment,97240298,Will,Arbor Lodge,45.5746,-122.70546000000002,Entire home/apt,55,35,2
34477057,Portland Urban Oasis - your modern & chill space,259462630,Ben,Overlook,45.56325,-122.68218999999999,Entire home/apt,239,13,1
34477482,The Mid-Century Crane House,29961336,Kirby,Sabin,45.55418,-122.64556,Entire home/apt,299,35,1
34480292,Backdoor to Mt. Hood (1 bd smart tv),12397290,Adina,Lents,45.48135,-122.55153,Private room,44,17,2
34500150,"Happy Home, Blue Line, PDX, 2 twins, dog friendly",17762358,Janie,Hazelwood,45.52298,-122.515,Private room,40,29,1
34512519,Tranquil garden apt,66965972,Merry,Southwest Hills,45.49586,-122.70969,Entire home/apt,71,25,1
34535868,"Beautiful ""Music Studio"" on the End of the Street",218234644,Jennifer,Multnomah,45.47504,-122.71061999999999,Entire home/apt,93,23,1
34538376,The Treehouse,25613620,Natalie,Irvington,45.53583,-122.64483999999999,Entire home/apt,78,22,1
34543263,Luxe Tiny Home in Hyper-Walkable SE Neighborhood,44352149,Aiden,Reed,45.48915,-122.6284,Entire home/apt,91,22,1
34546508,Best kept secret GEM studio apartment,103126489,Ethel,Sunnyside,45.51485,-122.61346,Entire home/apt,69,3,1
34569604,New Loft House in Kenton-MAX/Hottub/Pot Friendly,26073388,Lindsey,Kenton,45.5812,-122.68248999999999,Entire home/apt,99,23,1
34599743,Heart of Hawthorne/Division,11552178,Jane,Richmond,45.51011,-122.62982,Entire home/apt,97,1,1
34628470,"Mid Century charmer in quiet, convenient area",1110154,Mara,Hazelwood,45.52892,-122.53368999999999,Entire home/apt,150,11,1
34631725,Privacy - 10 Min From Downtown & OHSU,8159602,Noel,Hillsdale,45.47181,-122.6827,Entire home/apt,79,9,2
34644446,Portland Waterfront studio/1bedroom unit.,103427,Magalie,Old Town/Chinatown,45.520070000000004,-122.6709,Entire home/apt,325,0,1
34651509,Cozy Vintage Charm (1bd smart tv new bed),12397290,Adina,Lents,45.48171,-122.55393000000001,Private room,44,18,2
34652891,Craftsman Attic,5922520,Juliette,Parkrose,45.55081,-122.55337,Entire home/apt,130,12,1
34655039,Charming place with views of river and mountains,261456584,Frances,South Portland,45.49599,-122.6694,Entire home/apt,79,1,1
34657448,Modern Townhouse 20 min South Waterfront/OSHU,52159454,Nancy,Mt. Scott-Arleta,45.48302,-122.5881,Entire home/apt,125,1,1
34681443,Close to everything modern Montavilla cottage,261614310,Matt,Montavilla,45.5312,-122.5882,Entire home/apt,85,29,1
34711242,Peaceful home with private bath and hot tub,4581661,Lori,Cully,45.55724,-122.59103999999999,Private room,49,49,1
34716597,"Colorful, Bright Home Just Steps From Belmont!",218952334,Stay,Mt. Tabor,45.518390000000004,-122.60203999999999,Entire home/apt,199,19,18
34719978,"Historic room in the heart of SE PDX, walk to all",4154587,Meg,Sunnyside,45.51591,-122.63368999999999,Private room,40,39,2
34720491,Hosford Hideaway - Stand-Alone Tiny House,261882812,Markus,Hosford-Abernethy,45.4994,-122.63694,Entire home/apt,69,37,1
34745367,Immaculate 2 Bdrm Flat | Minutes to DT Portland!,50250626,One Fine Flat,Hosford-Abernethy,45.49975,-122.64126,Entire home/apt,179,25,1
34751941,Designer curated Mississippi home NO CLEAN FEE,5603277,Nathan,Humboldt,45.556259999999995,-122.67318999999999,Entire home/apt,150,21,2
34752094,Cozy Home in NE  - Perfect for Families & Friends,4712798,Annie,Sabin,45.55085,-122.64681000000002,Entire home/apt,125,26,1
34783771,Charming Laurelhurst Suite,88039293,Dave,Laurelhurst,45.52127,-122.6214,Private room,69,28,1
34787915,#TheSnoringSasquatch Mt. Tabor Montavilla Portland,9992364,Lea-Anne,Mt. Tabor,45.51532,-122.58672,Entire home/apt,89,3,1
34793168,Rose City Park Retreat,14513197,Marta,Rose City Park,45.539159999999995,-122.60418999999999,Entire home/apt,85,21,1
34811941,"Wonderful North Portland Home, Ping-Pong Table, Under 1 Mile to UofP,  Under 4 Miles 2 Downtown",62261998,Corey,Arbor Lodge,45.5768,-122.70728000000001,Entire home/apt,350,5,4
34812535,"Stylish, cozy guest suite in hip SE Portland!",3097100,Devin & Michelle,Buckman,45.5164,-122.64992,Entire home/apt,110,42,2
34821661,Modern Urban Home in a Walker's Paradise,3700834,Cathy,King,45.55086,-122.66345,Entire home/apt,71,21,1
34837166,Goose Hollow Cozy Condo,56234554,Susie,Goose Hollow,45.51746,-122.69573000000001,Entire home/apt,120,6,1
34837777,Henriette House - Super Walkable Vintage Getaway,6949748,Candice,Boise,45.553020000000004,-122.66553,Entire home/apt,360,31,1
34866219,Bright and Open Modern Northeast Montavilla ADU,4580020,John,Montavilla,45.52473,-122.58431000000002,Entire home/apt,150,24,1
34894872,Fabulous City & River View in John's Landing,144130217,Norm,South Portland,45.470890000000004,-122.67357,Entire home/apt,150,19,2
34896639,"Suite Close-in SW Portland, Private bath Breakfast",234193033,Catherine,Far Southwest,45.441,-122.74083,Private room,42,14,2
34904749,Hot Tub Escape - 2 Rooms in SW Portland/Hillsdale,180781432,James,Hayhurst,45.478,-122.70987,Entire home/apt,169,21,3
34905596,Lux entire home mins to airprt/dwntwn & Gorge!,112609060,Leanne,Parkrose Heights,45.537420000000004,-122.54772,Entire home/apt,168,18,1
34932824,Updated PDX Flat - Walk to Division & Hawthorne!,218952334,Stay,Richmond,45.50248,-122.62189,Entire home/apt,199,20,18
34935743,Chic Modern Central - Inner Eastside Gem,263251243,Sebastian,Hosford-Abernethy,45.50063,-122.64481,Entire home/apt,125,40,1
34936500,∞ Glam-Gold 2 Bedroom Comfy Apt in Central PDX ∞,1218855,Suja,Kerns,45.52874,-122.64393000000001,Entire home/apt,162,49,7
34943558,Mississippi Ave Artist's Loft,4582029,Gage,Boise,45.55167,-122.6775,Entire home/apt,245,14,1
34969688,Quiet Victorian home above the middle of Portland,53215891,Shelley,Northwest District,45.52313,-122.68868,Entire home/apt,119,6,1
34971411,The Bee House,263483003,Brad,South Portland,45.49948,-122.67844,Entire home/apt,80,17,1
34999345,⚜  TROPICAL   VILLA    ⚜(✔ENTIRE Space ✔QUEEN Bed),4884977,Shane,Mt. Tabor,45.52243,-122.59387,Entire home/apt,65,62,5
35000823,Master Bedroom for Rent (Room 3),184874464,Mei Ting,Montavilla,45.51165,-122.56836000000001,Private room,60,5,2
35013488,Hip Homey Haven,263791197,Whitney,King,45.55785,-122.65326999999999,Entire home/apt,63,48,1
35034572,Thought Incubator,21101389,Salvador,Piedmont,45.571290000000005,-122.67582,Entire home/apt,66,34,1
35038372,Portland Artist's House-Glamp in the Little Dipper,8977925,James,St. Johns,45.59778,-122.75428000000001,Private room,33,5,5
35068336,Cozy Apartment by Providence Hospital & Max,264170709,Jay And Ann,North Tabor,45.52606,-122.60891000000001,Entire home/apt,150,3,2
35088755,Cozy room Curated Mississippi Av home NO CLEAN FEE,5603277,Nathan,Humboldt,45.55641,-122.67215,Private room,75,10,2
35091262,Quiet Close-in Living near MAX/Adidas/Restaurants,75362162,Trevor,Overlook,45.56395,-122.68713000000001,Entire home/apt,70,5,1
35091759,Sellwood guest suite (private entrance),117204372,James,Sellwood-Moreland Improvement League,45.46801,-122.64976000000001,Entire home/apt,130,0,1
35097469,"Brand New, Modern, Fresh Guest Suite",7398191,Farah,Lents,45.47988,-122.56251,Entire home/apt,40,43,1
35119822,Quiet and Serene Space next to Magical Mt Tabor,2336367,Natalie,Mt. Tabor,45.5068,-122.58858000000001,Private room,70,6,1
35124424,Woodland Paradise with queen bed & private bath,61124910,Nancy,Arnold Creek,45.444590000000005,-122.70227,Private room,49,10,1
35136354,23t1Xx,264650683,Aurora,Powellhurst-Gilbert,45.483709999999995,-122.52601999999999,Private room,50,2,1
35151581,Gorgeous Apartment in the Heart of NE Portland,2342717,Kathleen,Kerns,45.52772,-122.63731999999999,Entire home/apt,97,24,1
35154601,New St Johns Studio by Cathedral Park,48698141,Allan And Niki,Cathedral Park,45.59025,-122.75873999999999,Entire home/apt,78,14,1
35155827,NEW - Big contemporary in a historic train station,264765755,Paul,Pearl,45.52787,-122.6816,Entire home/apt,167,0,1
35158304,Convenient Private 2 bedroom retreat near Alberta,8804265,Rick & Allegra,Vernon,45.56604,-122.64666000000001,Entire home/apt,105,9,1
35160516,Cozy open layout home in quiet location- close to shops/restaurants,112445005,Vacasa Portland,Concordia,45.568709999999996,-122.63999,Entire home/apt,148,4,30
35160605,Beautiful Division Street Bungalow,6471429,Peyton,Richmond,45.506809999999994,-122.63336000000001,Entire home/apt,178,1,2
35162879,Private + Serene Family Friendly 2 Bedroom Getaway,1716834,Malia,Foster-Powell,45.495,-122.59326000000001,Entire home/apt,150,16,1
35163221,#StayinMyDistrict Sellwood Walk to Shops & Dining,3142393,Amy,Sellwood-Moreland Improvement League,45.47137,-122.6534,Entire home/apt,224,4,14
